"company_key","company_name","domain","homepage_url","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"cm-0011","Aerial Applications","aerialapplications.com","https://aerialapplications.com/","https://www.linkedin.com/company/aerial-applications","Inspection (Energy / Infrastructure)","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialapplications.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialapplications.com/careers"",""status"":0,""finalUrl"":""https://aerialapplications.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialapplications.com/jobs"",""status"":0,""finalUrl"":""https://aerialapplications.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialapplications.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialapplications.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialapplications.com/join-us"",""status"":0,""finalUrl"":""https://aerialapplications.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialapplications.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialapplications.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialapplications.com/company/careers"",""status"":0,""finalUrl"":""https://aerialapplications.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialapplications.com/about/careers"",""status"":0,""finalUrl"":""https://aerialapplications.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialapplications.com/opportunities"",""status"":0,""finalUrl"":""https://aerialapplications.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialapplications.com/hiring"",""status"":0,""finalUrl"":""https://aerialapplications.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialapplications.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:46:12.777Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0012","Aerial Armor","aerialarmor.com","https://aerialarmor.com/","https://www.linkedin.com/company/aerial-armor",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialarmor.com/ from domain column.",,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialarmor.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialarmor.com/careers"",""status"":0,""finalUrl"":""https://aerialarmor.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialarmor.com/jobs"",""status"":0,""finalUrl"":""https://aerialarmor.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialarmor.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialarmor.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialarmor.com/join-us"",""status"":0,""finalUrl"":""https://aerialarmor.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialarmor.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialarmor.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialarmor.com/company/careers"",""status"":0,""finalUrl"":""https://aerialarmor.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialarmor.com/about/careers"",""status"":0,""finalUrl"":""https://aerialarmor.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialarmor.com/opportunities"",""status"":0,""finalUrl"":""https://aerialarmor.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialarmor.com/hiring"",""status"":0,""finalUrl"":""https://aerialarmor.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialarmor.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:46:13.601Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0013","Aerial Filmworks","aerialfilmworks.com","https://aerialfilmworks.com/","https://www.linkedin.com/company/aerial-filmworks","Training & Services","high","ok",,,,,"js_rendered_suspected","js_rendered_suspected","{""homepageUsed"":""https://aerialfilmworks.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialfilmworks.com/careers"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/jobs"",""candidateUrl"":""https://aerialfilmworks.com/jobs"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialfilmworks.com/careers/jobs"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/join-us"",""candidateUrl"":""https://aerialfilmworks.com/join-us"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialfilmworks.com/work-with-us"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/company/careers"",""candidateUrl"":""https://aerialfilmworks.com/company/careers"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/about/careers"",""candidateUrl"":""https://aerialfilmworks.com/about/careers"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/opportunities"",""candidateUrl"":""https://aerialfilmworks.com/opportunities"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/hiring"",""candidateUrl"":""https://aerialfilmworks.com/hiring"",""status"":307,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.nv5.com/geospatial/solutions/geo1-1/"",""classification"":""js_rendered_suspected"",""reason"":""thin_html_no_career_links""}","2026-04-10T23:46:16.808Z","js_rendered","browser_required","low","false","js_rendered_suspected from resolver and/or source_type_guess; browser automation not implemented in v1"
"cm-0014","Aerial Influence","aerialinfluence.com","https://aerialinfluence.com/","https://www.linkedin.com/company/aerial-influence",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialinfluence.com/ from domain column.","https://aerialinfluence.com/","https://aerialinfluence.com/",,"careers_found","custom_found","{""homepageUsed"":""https://aerialinfluence.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialinfluence.com/careers"",""status"":404,""finalUrl"":""https://aerialinfluence.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialinfluence.com/jobs"",""status"":404,""finalUrl"":""https://aerialinfluence.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialinfluence.com/careers/jobs"",""status"":404,""finalUrl"":""https://aerialinfluence.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialinfluence.com/join-us"",""status"":404,""finalUrl"":""https://aerialinfluence.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialinfluence.com/work-with-us"",""status"":404,""finalUrl"":""https://aerialinfluence.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialinfluence.com/company/careers"",""status"":404,""finalUrl"":""https://aerialinfluence.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialinfluence.com/about/careers"",""status"":404,""finalUrl"":""https://aerialinfluence.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialinfluence.com/opportunities"",""status"":404,""finalUrl"":""https://aerialinfluence.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialinfluence.com/hiring"",""status"":404,""finalUrl"":""https://aerialinfluence.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://aerialinfluence.com/"",""status"":200,""finalUrl"":""https://aerialinfluence.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://aerialinfluence.com/"",""classification"":""custom_found""}","2026-04-10T23:46:19.963Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0015","Aerial Mob","aerialmob.com","https://aerialmob.com/","https://www.linkedin.com/company/aerialmob","Inspection (Energy / Infrastructure)","high","ok",,"https://aerialmob.com/careers","https://aerialmob.com/","https://aerialmob.com/","careers_found","custom_found","{""homepageUsed"":""https://aerialmob.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialmob.com/careers"",""status"":200,""finalUrl"":""https://aerialmob.com/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialmob.com/"",""classification"":""custom_found""}","2026-04-10T23:46:22.880Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0016","Aerial Productions","aerialproductions.com","https://aerialproductions.com/","https://www.linkedin.com/company/aerial-productions",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialproductions.com/ from domain column.",,,,"careers_not_found","careers_not_found","{""homepageUsed"":""https://aerialproductions.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialproductions.com/careers"",""status"":0,""finalUrl"":""https://aerialproductions.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialproductions.com/jobs"",""status"":0,""finalUrl"":""https://aerialproductions.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialproductions.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialproductions.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialproductions.com/join-us"",""status"":0,""finalUrl"":""https://aerialproductions.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialproductions.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialproductions.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialproductions.com/company/careers"",""status"":0,""finalUrl"":""https://aerialproductions.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialproductions.com/about/careers"",""status"":0,""finalUrl"":""https://aerialproductions.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialproductions.com/opportunities"",""status"":0,""finalUrl"":""https://aerialproductions.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialproductions.com/hiring"",""status"":0,""finalUrl"":""https://aerialproductions.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://aerialproductions.com/"",""classification"":""careers_not_found"",""homepageScanHits"":0}","2026-04-10T23:46:24.990Z","unavailable","none","none","false","gated: resolver_status=careers_not_found"
"cm-0017","Aerial Productions International","apifilms.com","https://apifilms.com/","https://www.linkedin.com/company/api-films","Training & Services","high","ok",,"https://api.film/cart","https://api.film/cart",,"redirected_external","custom_found","{""homepageUsed"":""https://apifilms.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://apifilms.com/careers"",""status"":404,""finalUrl"":""https://api.film/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/jobs"",""candidateUrl"":""https://apifilms.com/jobs"",""status"":404,""finalUrl"":""https://api.film/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/careers/jobs"",""candidateUrl"":""https://apifilms.com/careers/jobs"",""status"":404,""finalUrl"":""https://api.film/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/join-us"",""candidateUrl"":""https://apifilms.com/join-us"",""status"":404,""finalUrl"":""https://api.film/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/work-with-us"",""candidateUrl"":""https://apifilms.com/work-with-us"",""status"":404,""finalUrl"":""https://api.film/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/company/careers"",""candidateUrl"":""https://apifilms.com/company/careers"",""status"":404,""finalUrl"":""https://api.film/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/about/careers"",""candidateUrl"":""https://apifilms.com/about/careers"",""status"":404,""finalUrl"":""https://api.film/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/opportunities"",""candidateUrl"":""https://apifilms.com/opportunities"",""status"":404,""finalUrl"":""https://api.film/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""/hiring"",""candidateUrl"":""https://apifilms.com/hiring"",""status"":404,""finalUrl"":""https://api.film/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":false},{""path"":""(homepage_scan)"",""candidateUrl"":""https://api.film/cart"",""status"":200,""finalUrl"":""https://api.film/cart"",""ok"":true,""error"":null,""text"":""0"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://api.film/cart"",""classification"":""custom_found""}","2026-04-10T23:46:30.780Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0018","Aerial Services Inc","aerialservicesinc.com","https://aerialservicesinc.com/","https://www.linkedin.com/company/aerial-services-inc","Inspection (Energy / Infrastructure)","high","ok",,"https://aerialservicesinc.com/careers","https://aerialservicesinc.com/careers/","https://aerialservicesinc.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://aerialservicesinc.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialservicesinc.com/careers"",""status"":200,""finalUrl"":""https://aerialservicesinc.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialservicesinc.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:46:34.237Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0019","Aerial Sphere","aerialsphere.com","https://aerialsphere.com/","https://www.linkedin.com/company/aerial-sphere",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialsphere.com/ from domain column.","https://aerialsphere.com/careers","https://www.aerialsphere.com/careers/","https://www.aerialsphere.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://aerialsphere.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialsphere.com/careers"",""status"":200,""finalUrl"":""https://www.aerialsphere.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.aerialsphere.com/careers/"",""classification"":""custom_found""}","2026-04-10T23:46:35.296Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0020","Aerial Vision International","aerialvisionint.com","https://aerialvisionint.com/","https://www.linkedin.com/company/aerial-vision-international","Inspection (Energy / Infrastructure)","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialvisionint.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialvisionint.com/careers"",""status"":0,""finalUrl"":""https://aerialvisionint.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialvisionint.com/jobs"",""status"":0,""finalUrl"":""https://aerialvisionint.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialvisionint.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialvisionint.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialvisionint.com/join-us"",""status"":0,""finalUrl"":""https://aerialvisionint.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialvisionint.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialvisionint.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialvisionint.com/company/careers"",""status"":0,""finalUrl"":""https://aerialvisionint.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialvisionint.com/about/careers"",""status"":0,""finalUrl"":""https://aerialvisionint.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialvisionint.com/opportunities"",""status"":0,""finalUrl"":""https://aerialvisionint.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialvisionint.com/hiring"",""status"":0,""finalUrl"":""https://aerialvisionint.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialvisionint.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:46:37.281Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0021","Aerial Vision Systems","aerialvisionsystems.com","https://aerialvisionsystems.com/","https://www.linkedin.com/company/aerial-vision-systems",,"medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialvisionsystems.com/ from domain column.",,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialvisionsystems.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialvisionsystems.com/careers"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialvisionsystems.com/jobs"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialvisionsystems.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialvisionsystems.com/join-us"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialvisionsystems.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialvisionsystems.com/company/careers"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialvisionsystems.com/about/careers"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialvisionsystems.com/opportunities"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialvisionsystems.com/hiring"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialvisionsystems.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:46:38.079Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0022","Aerialtronics","aerialtronics.com","https://aerialtronics.com/","https://www.linkedin.com/company/aerialtronics","Hardware","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialtronics.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialtronics.com/careers"",""status"":0,""finalUrl"":""https://aerialtronics.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialtronics.com/jobs"",""status"":0,""finalUrl"":""https://aerialtronics.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialtronics.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialtronics.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerialtronics.com/join-us"",""status"":0,""finalUrl"":""https://aerialtronics.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerialtronics.com/work-with-us"",""status"":0,""finalUrl"":""https://aerialtronics.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerialtronics.com/company/careers"",""status"":0,""finalUrl"":""https://aerialtronics.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerialtronics.com/about/careers"",""status"":0,""finalUrl"":""https://aerialtronics.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerialtronics.com/opportunities"",""status"":0,""finalUrl"":""https://aerialtronics.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerialtronics.com/hiring"",""status"":0,""finalUrl"":""https://aerialtronics.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialtronics.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-10T23:46:38.897Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
